ASIN,StarRating,Title,ReviewLink,ReviewDate,AuthorName,VerifiedPurchase,ReviewText
B07CRPWD2Y,5,Great computer,https://www.amazon.com/gp/customer-reviews/RSST6P8XZNDTC/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07CRPWD2Y," October 15, 2019",Angela T,Verified Purchase,Battery life could be better. Good for any thing from movies to school work.
B07CRN88H9,1,Failed After 2 Months,https://www.amazon.com/gp/customer-reviews/R25MFXWYZMQEB1/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07CRN88H9," August 4, 2020",Jack,Verified Purchase,"I received this computer in late May 2020, had a hard drive failure in mid-July 2020 at which time I contacted Amazon. Amazon indicated I needed to contact HP for assistance with the issue. HP indicated that it was a hard drive failure and sent me a box to send the unit in for repair."
B07CRN88H9,4,Fast machine,https://www.amazon.com/gp/customer-reviews/RAZSSQB74E2KT/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07CRN88H9," January 10, 2020",Dewayne,Verified Purchase,Beautiful video quality
B07CRN88H9,5,Replaced my 2012 power pc,https://www.amazon.com/gp/customer-reviews/R3GVXN6YYZFMD/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07CRN88H9," March 1, 2020",Amazon Customer,Verified Purchase,Beautiful Laptop. Very quick
B07CDPDLKB,1,Not worth what you will pay.,https://www.amazon.com/gp/customer-reviews/R12H6LR0ZV225/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07CDPDLKB," May 13, 2019",Cindy Skogen,Verified Purchase,Sent back twice for repair. Many annoying pop-ups all the time. No windows unless you pay extra. Expensive. Buy Apple instead. Won’t make this mistake again!
B07CDPDLKB,5,I love this sleek workhorse laptop,https://www.amazon.com/gp/customer-reviews/R27REA5K6NIDOB/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07CDPDLKB," February 6, 2020",BAustin,Verified Purchase,"I love this laptop for my home based business!! Throughout my career I have had Dell, Visio and Asur products in addition to HP and now as a business owner I rely on HP for performance and security"
B07CRNMZDP,4,Looks New,https://www.amazon.com/gp/customer-reviews/R2QRPUTR0GMUZG/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07CRK6K87," March 21, 2020",Beata,Verified Purchase,I got this as a work station for the office.
B07CRNMZDP,1,Issue with product. Pending resolution.,https://www.amazon.com/gp/customer-reviews/R1TYKWMYHEKIZS/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07CRK6K87," February 16, 2019",Daniel Rubinstein,Verified Purchase,The product did not turn on. Defective and sent back to seller for review. Pending final resolution.
B07CRNMZDP,5,Great computer,https://www.amazon.com/gp/customer-reviews/R31PRY2UV1Q7VX/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07CRK6K87," May 14, 2019",deborah richey,Verified Purchase,I love this computer! I switched from a desktop to a laptop. So glad I did much more versatile.
B07CRNMZDP,1,Known Motherboard Flaw,https://www.amazon.com/gp/customer-reviews/R1NN9WHHRCC4IG/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07CRK6K87," April 23, 2020",Ttam,,"This is not a reflection on the sellers but, the product & manufacture. The models that charge with USB-C have a known motherboard flaw. HP will not fix it outside of the warranty period. HP admitted the flaw was known but, still wouldn't fix it for free. I would advise looking for another brand all together. I ended up parting it out on Ebay to recover some of the cost."
B07CRNMZDP,1,It was good while it lasted.,https://www.amazon.com/gp/customer-reviews/R2U7ELFTSV8ZI9/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07CRK6K87," November 1, 2019",dmeister,,"Spilled coffee on it. OK, that's thats not HP's fault. But, service and support are non-existent. I can't find anyone that can service the computer and HP does not sell new motherboards for the computer.. I bought the computer from the HP store online and not Amazon."
B07F3N8GS7,5,"Beauty and brains, with a hard flaw.",https://www.amazon.com/gp/customer-reviews/RHH8PR677Z5VU/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07F3N8GS7," August 25, 2019",R C LITTLE,Verified Purchase,"Unusual to call a mouse ""beautiful"" but the description fits. The design is fantastic. Battery life is excellent. Pairing is not difficult. A consistent physical flaw is that the diamond-shaped middle control button for ""hyper scroll"" pops off or falls out nearly immediately, and it can get lost. I have purchased two of these, one directly from HP and the other from Amazon, and both demonstrated this issue. I added a tiny bit of special adhesive glue, and it did not interfere with operation. The diamond remains on one, and a diamond-shaped hole without the button significantly diminishes the appearance of the other, which finally disappeared during travel. It's unfortunate, because the product is otherwise beautiful and works well."
B07F3N8GS7,2,Left-click is almost half-pressed... and you can't click the scrolling-wheel,https://www.amazon.com/gp/customer-reviews/R2DDNKBVBJQZY1/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07F3N8GS7," March 16, 2020",Nameer,Verified Purchase,This was a terrible purchase unfortunately.
B07F3N8GS7,2,Not satisfied with this product.,https://www.amazon.com/gp/customer-reviews/R1FEW37VRNATDI/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07F3N8GS7," May 14, 2020",Jose D. Mendez ,Verified Purchase,"This mouse is very hard to control in different forms even for a man with big hands. The metal scrolling deal is very hard to use easily when working with an Excel spreadsheet. This mouse is not very ergonomic---feels like a big potato in your hand. I purchased this item too way in advance from receiving my new laptop coming from China during this pandemic and ran out of time to return it before I got the laptop. I bought this item because it was recommended by the laptop manufacture, HP and it matched the Spectre 360 laptop. Don't recommend it or buy it again. I have a cheaper ""Microsoft"" wireless mouse with my old HP laptop and that one works ten time better than this new metal one."
B07F3N8GS7,5,"Smooth, Stylish & Sophisticated",https://www.amazon.com/gp/customer-reviews/R3RVZ5O0Y6C3QQ/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07F3N8GS7," June 2, 2019",Jason Stewart,Verified Purchase,"I love the performance of this mouse, and that it perfectly matches my Spectre x360 laptop. I would prefer it to be a bit more flat for portability, and that I didn't have to take up a USB port to use it, but I do enjoy it."
B07F3N8GS7,5,Excellent,https://www.amazon.com/gp/customer-reviews/R3HXWK88PSDQLW/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07F3N8GS7," June 21, 2020",ELVIA SALAZAR,Verified Purchase,"Smooth, cool to the touch, convenient, adaptable. My son explains that the roller in the middle has two scrolling modes. It goes from smooth/quick or detailed/rough. He is happy overall with the product and he highly recommends it."
B07F3N8GS7,4,It has a magnetic cover,https://www.amazon.com/gp/customer-reviews/RXOXP7BEU5496/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07F3N8GS7," April 8, 2020",Outlier Academy,Verified Purchase,"I love this mouse. It has a very good feel to it. It is very well made. It has a neat magnetic cover, you push down on it and it opens up, this is where you store the pairing receiver. This mouse is chargeable a first for me and I like it."
B07F3N8GS7,1,Looks good!! Won't connect!,https://www.amazon.com/gp/customer-reviews/R1C6P194GHGWYO/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07F3N8GS7," July 14, 2020",Marcus,Verified Purchase,"Pain in the @zz to connect to laptop. Not seamless at all. Thought it would just connect anytime my wife got on the laptop, but it was fight every time to get it to connect."
B07F3N8GS7,5,"small, light weight, comfortable fit",https://www.amazon.com/gp/customer-reviews/RPX5IQDT8RTYX/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07F3N8GS7," July 31, 2019",Fernanda,Verified Purchase,"i really like the size, fit, and all the connection options to my laptop. so far have not had to re-charge, so cannot comment on battery life."
B07F94C3JL,4,Very cool and great looking mouse,https://www.amazon.com/gp/customer-reviews/R2APMH5TL8OUXH/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07F94C3JL," March 7, 2019",Kabada,Verified Purchase,"Reliable mouse and looks great. There are other mice with better layouts and button positions, but none look as nice at this price range."
B07F94C3JL,4,Light weight,https://www.amazon.com/gp/customer-reviews/R373BE1NR0S9DA/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07F94C3JL," February 6, 2019",charly,Verified Purchase,Not a bad mouse. It is very light weighted. Pretty comfortable.
B07F94C3JL,2,Flimsy,https://www.amazon.com/gp/customer-reviews/R28NQ70C1OH48Z/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07F94C3JL," April 11, 2019",norman,Verified Purchase,"The mouse is highly over rated, cheaply made and not worth the price I paid. Logitech makes a better mouse. Try the MX master. A few dollars more but worth the price and handles nicely!"
B07F94C3JL,5,Great,https://www.amazon.com/gp/customer-reviews/R1MR5T0UW97KM4/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07F94C3JL," February 9, 2019",Mahmoud,Verified Purchase,"Good product, high wuality"
B07F94C3JL,4,Eh...,https://www.amazon.com/gp/customer-reviews/R3EI4WM0RJF3T2/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07F94C3JL," July 20, 2020",Phoenix Nimitz,Verified Purchase,Mouse is good but not great.
B07F94C3JL,5,A Great Improvment Over The Bluetooth 500 Mouse,https://www.amazon.com/gp/customer-reviews/RORO1SFPMB502/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07F94C3JL," September 7, 2018",Remy D,,"I purchased this mouse directly from HP. It is the dark ash grey and copper colour, but this also applies to the silver."
B07CRK6K87,4,Looks New,https://www.amazon.com/gp/customer-reviews/R2QRPUTR0GMUZG/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07CRK6K87," March 21, 2020",Beata,Verified Purchase,I got this as a work station for the office.
B07CRK6K87,1,Issue with product. Pending resolution.,https://www.amazon.com/gp/customer-reviews/R1TYKWMYHEKIZS/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07CRK6K87," February 16, 2019",Daniel Rubinstein,Verified Purchase,The product did not turn on. Defective and sent back to seller for review. Pending final resolution.
B07CRK6K87,5,Great computer,https://www.amazon.com/gp/customer-reviews/R31PRY2UV1Q7VX/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07CRK6K87," May 14, 2019",deborah richey,Verified Purchase,I love this computer! I switched from a desktop to a laptop. So glad I did much more versatile.
B07CRK6K87,1,Known Motherboard Flaw,https://www.amazon.com/gp/customer-reviews/R1NN9WHHRCC4IG/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07CRK6K87," April 23, 2020",Ttam,,"This is not a reflection on the sellers but, the product & manufacture. The models that charge with USB-C have a known motherboard flaw. HP will not fix it outside of the warranty period. HP admitted the flaw was known but, still wouldn't fix it for free. I would advise looking for another brand all together. I ended up parting it out on Ebay to recover some of the cost."
B07CRK6K87,1,It was good while it lasted.,https://www.amazon.com/gp/customer-reviews/R2U7ELFTSV8ZI9/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07CRK6K87," November 1, 2019",dmeister,,"Spilled coffee on it. OK, that's thats not HP's fault. But, service and support are non-existent. I can't find anyone that can service the computer and HP does not sell new motherboards for the computer.. I bought the computer from the HP store online and not Amazon."
B07CP1R5DV,1,Refurbished,https://www.amazon.com/gp/customer-reviews/R1BMNRRJW18T2R/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07CP1R5DV," January 3, 2019",Lucien Auguar,Verified Purchase,These are refurbished units which is not listed in the product description.
B07CP1R5DV,4,Great Hardware.  Windows 10....meh,https://www.amazon.com/gp/customer-reviews/R1OMHIPJR7DZV9/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07CP1R5DV," August 17, 2018",RWS Apogee,Verified Purchase,"Out of the box the X1 Carbon is an impressive machine. Very light weight and aesthetically pleasing. The keyboard is a pleasure to use and the touchpad is much better than other PCs I've recently used. The model I have has the standard 1920 x 1080 display which is fine for an ultraportable. Should you desire something comparable to a Mac Retina display, I recommend upgrading to the Lenovo hi-res HDR display. For typical business use - email, MS Office, web browsing, video conferencing, etc., the Intel 8th Gen i5 processor, 256GB SSD and 8GB RAM configuration is fine. The X1 also has a good array of ports including USB A-type, USB-C/Thunderbolt, and HDMI. After a few days of use, battery life is impressive -- probably 10 hours with web browsing, Office, and email usage. The only knock I'd give it in terms of hardware is the lid has a lot of flex to it, but I suppose this is to be expected since it's not aluminum. The other negative is not the fault of the hardware, but rather Windows 10. Setup was tedious. After going through multiple rounds of updates taking a couple of hours, I had to do a full reset and start over because the Start Menu would not save any changes. I would delete the Windows Games and other bloatware I don't need only to have it reappear. I am not set up on a domain where a Group Policy is doing this, so I decided to reset and that solved the problem. I also had to do a BIOS update and some Lenovo-dictated driver updates. After three days of use, all has been good. Within this price range, I have recently used a Microsoft Surface Laptop and a new Dell XPS 13 and prefer this Lenovo to either of those."
B07CP1R5DV,1,Screen blinking,https://www.amazon.com/gp/customer-reviews/RPFO7KIFQ3E1V/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07CP1R5DV," March 28, 2019",Alagar,Verified Purchase,"My laptop screen blinks continuously when its connected to wifi network. I have sent it to Lenovo support twice. After the service, it works one month perfect after blinking starts. I don't know how to solve my problem"
